FECHA  HORA  TEMP  HUM  PNM  DD  FF  NOMBRE     
28112020  10  23.7  70  1011.7  140  17  PILAR OBSERVATORIO    
28112020  11  25.8  61  1011.2  160  15  PILAR OBSERVATORIO    
28112020  12  29.3  52  1009.8  200  7  PILAR OBSERVATORIO    
28112020  13  30.6  46  1009.8  200  13  PILAR OBSERVATORIO    
28112020  14  32.1  43  1008.6  320  6  PILAR OBSERVATORIO    
28112020  15  33.5  38  1006.9  250  4  PILAR OBSERVATORIO    
28112020  16  32.9  40  1006.6  110  7  PILAR OBSERVATORIO    
28112020  17  32.5  41  1005.8  50  11  PILAR OBSERVATORIO    
28112020  18  31.5  45  1005.8  70  13  PILAR OBSERVATORIO    
28112020  19  24.4  73  1008.0  50  22  PILAR OBSERVATORIO    
28112020  20  20.0  95  1010.4  360  22  PILAR OBSERVATORIO    
28112020  21  20.8  93  1010.8  200  4  PILAR OBSERVATORIO    
28112020  6  25.5  75  1011.0  360  7  POSADAS AERO   
28112020  7  26.5  72  1011.7  360  7  POSADAS AERO   
28112020  8  27.7  66  1012.5  360  11  POSADAS AERO   
28112020  9  29.3  62  1013.1  360  11  POSADAS AERO   
28112020  10  31.3  53  1012.9  360  17  POSADAS AERO   
28112020  11  32.9  50  1012.9  360  7  POSADAS AERO   
28112020  12  33.7  48  1012.5  270  11  POSADAS AERO   
28112020  13  35.5  46  1011.6  360  11  POSADAS AERO   
28112020  14  35.7  44  1010.2  360  7  POSADAS AERO   
28112020  15  36.6  43  1008.6  50  13  POSADAS AERO   
28112020  16  36.7  41  1007.2  50  7  POSADAS AERO   
28112020  17  37.5  38  1006.2  320  20  POSADAS AERO   
28112020  18  36.7  40  1006.6  320  17  POSADAS AERO   
28112020  19  34.2  52  1006.1  320  7  POSADAS AERO   
28112020  20  33.1  56  1007.1  290  6  POSADAS AERO   
28112020  21  32.9  54  1008.0  320  7  POSADAS AERO   
28112020  0  24.3  92  1011.9  0  0  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  1  23.8  93  1011.5  140  2  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  2  24.1  89  1010.8  90  6  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  3  23.6  91  1010.3  90  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  4  23.0  93  1010.1  70  6  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  5  22.8  93  1010.0  90  6  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  6  22.5  94  1010.1  70  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  7  23.3  90  1010.6  70  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  8  26.7  78  1011.3  20  11  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  9  28.7  70  1011.7  20  20  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  10  31.7  59  1011.6  50  20  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  11  33.0  55  1011.4  20  22  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  12  34.2  48  1010.8  20  28  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  13  35.6  48  1010.0  360  20  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  14  35.8  46  1009.1  20  24  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  15  36.1  43  1007.6  20  22  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  16  36.2  43  1006.8  20  22  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  17  36.3  44  1006.1  70  20  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  18  36.1  43  1005.7  20  20  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  19  35.3  46  1005.5  20  15  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  20  32.9  57  1006.1  70  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  21  31.3  64  1007.3  110  6  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  22  30.7  67  1008.5  110  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  23  30.8  66  1009.6  140  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
28112020  9  11.8  46  1005.4  200  33  PUERTO DESEADO AERO   
28112020  10  13.4  42  1005.3  200  44  PUERTO DESEADO AERO   
28112020  11  14.4  40  1005.4  180  44  PUERTO DESEADO AERO   
28112020  12  14.8  45  1005.2  180  33  PUERTO DESEADO AERO   
28112020  13  15.2  37  1005.0  180  24  PUERTO DESEADO AERO   
28112020  14  17.6  22  1004.6  270  33  PUERTO DESEADO AERO   
28112020  15  14.1  44  1004.0  90  33  PUERTO DESEADO AERO   
28112020  16  12.9  46  1003.7  90  15  PUERTO DESEADO AERO   
28112020  17  15.8  35  1003.1  250  33  PUERTO DESEADO AERO   
28112020  18  17.2  25  1003.1  270  33  PUERTO DESEADO AERO   
28112020  19  16.5  26  1003.1  270  33  PUERTO DESEADO AERO   
28112020  20  15.9  27  1003.2  270  33  PUERTO DESEADO AERO   
28112020  21  14.7  30  1003.9  270  15  PUERTO DESEADO AERO   
28112020  9  21.8  32  1008.6  200  15  PUERTO MADRYN AERO    
28112020  15  18.4  43  1007.4  70  35  PUERTO MADRYN AERO    
28112020  21  10.0  92  1013.0  50  19  PUERTO MADRYN AERO    
28112020  9  23.0  79  1013.6  70  24  PUNTA INDIO B.A.    
28112020  10  23.5  79  1013.7  70  22  PUNTA INDIO B.A.    
28112020  11  24.0  76  1013.5  50  31  PUNTA INDIO B.A.    
28112020  12  25.0  76  1012.8  70  19  PUNTA INDIO B.A.    
28112020  13  25.5  73  1012.4  70  19  PUNTA INDIO B.A.    
28112020  14  25.3  70  1012.6  360  24  PUNTA INDIO B.A.    
28112020  15  24.3  61  1009.6  50  24  PUNTA INDIO B.A.    
28112020  16  24.5  61  1006.9  70  17  PUNTA INDIO B.A.    
28112020  17  24.0  61  1007.7  90  17  PUNTA INDIO B.A.    
28112020  18  23.5  74  1008.2  50  13  PUNTA INDIO B.A.    
28112020  19  23.0  77  1008.4  50  13  PUNTA INDIO B.A.    
28112020  20  22.5  73  1008.6  290  19  PUNTA INDIO B.A.    
28112020  21  20.7  85  1008.6  320  7  PUNTA INDIO B.A.    
28112020  6  24.2  73  1009.5  50  9  RAFAELA AERO   
28112020  9  27.8  67  1010.8  50  9  RAFAELA AERO   
28112020  12  27.9  67  1009.9  360  9  RAFAELA AERO   
28112020  15  19.4  100  1010.8  140  33  RAFAELA AERO   
28112020  18  19.0  96  1009.9  90  19  RAFAELA AERO   
28112020  21  20.4  96  1011.5  90  9  RAFAELA AERO   
28112020  0  26.2  76  1011.2  90  7  RECONQUISTA AERO    
28112020  1  25.6  79  1010.8  50  7  RECONQUISTA AERO    
28112020  2  25.4  78  1010.0  50  13  RECONQUISTA AERO    
28112020  3  24.6  81  1009.6  70  9  RECONQUISTA AERO    
28112020  4  23.8  82  1009.2  50  11  RECONQUISTA AERO    
28112020  5  23.5  89  1009.6  70  6  RECONQUISTA AERO    
28112020  6  23.4  91  1010.0  70  7  RECONQUISTA AERO    
28112020  7  24.5  88  1010.1  70  15  RECONQUISTA AERO    
28112020  8  26.2  83  1011.1  70  11  RECONQUISTA AERO    
28112020  9  28.1  75  1011.4  50  13  RECONQUISTA AERO    
28112020  10  30.8  65  1011.2  50  17  RECONQUISTA AERO    
28112020  11  32.8  59  1010.9  360  17  RECONQUISTA AERO    
28112020  12  33.1  57  1010.2  360  15  RECONQUISTA AERO    
28112020  13  33.7  51  1008.8  20  20  RECONQUISTA AERO    
28112020  15  35.3  46  1006.3  360  17  RECONQUISTA AERO    
28112020  16  35.3  49  1005.7  320  17  RECONQUISTA AERO    
28112020  17  33.1  55  1004.6  250  15  RECONQUISTA AERO    
28112020  18  26.5  76  1006.7  200  31  RECONQUISTA AERO    
28112020  19  20.0  95  1010.4  160  48  RECONQUISTA AERO    
28112020  20  19.1  94  1011.4  110  35  RECONQUISTA AERO    
28112020  21  18.7  97  1011.0  110  33  RECONQUISTA AERO    
28112020  22  19.5  88  1011.2  90  17  RECONQUISTA AERO    
28112020  23  19.9  85  1011.6  70  17  RECONQUISTA AERO    
28112020  0  25.8  80  1011.2  90  4  RESISTENCIA AERO    
28112020  1  24.3  89  1010.8  0  0  RESISTENCIA AERO    
28112020  2  24.3  89  1010.1  0  0  RESISTENCIA AERO    
28112020  3  23.6  91  1009.7  50  6  RESISTENCIA AERO    
28112020  4  23.6  91  1009.5  70  4  RESISTENCIA AERO    
28112020  5  23.4  91  1009.4  90  6  RESISTENCIA AERO    
28112020  6  23.0  95  1009.7  90  4  RESISTENCIA AERO    
28112020  7  24.7  87  1010.3  50  11  RESISTENCIA AERO    
28112020  8  28.2  72  1011.0  50  13  RESISTENCIA AERO    
28112020  9  30.7  61  1011.4  50  13  RESISTENCIA AERO    
28112020  10  32.2  55  1011.5  20  19  RESISTENCIA AERO    
28112020  11  33.9  50  1011.2  20  19  RESISTENCIA AERO    
28112020  12  34.7  47  1010.5  20  19  RESISTENCIA AERO    
28112020  13  35.8  47  1009.7  360  15  RESISTENCIA AERO    
28112020  14  36.3  44  1008.6  360  17  RESISTENCIA AERO    
28112020  15  36.5  41  1007.2  360  19  RESISTENCIA AERO    
28112020  16  36.5  43  1006.3  20  19  RESISTENCIA AERO    
28112020  17  36.3  41  1005.5  360  20  RESISTENCIA AERO    
28112020  18  35.5  43  1004.8  360  17  RESISTENCIA AERO    
28112020  19  33.5  48  1004.9  360  15  RESISTENCIA AERO    
28112020  20  31.5  60  1006.4  360  6  RESISTENCIA AERO    
28112020  21  31.5  61  1007.4  140  4  RESISTENCIA AERO    
28112020  22  23.0  76  1010.7  180  28  RESISTENCIA AERO    
28112020  23  20.3  91  1011.6  160  20  RESISTENCIA AERO    
28112020  9  22.4  43  1009.5  180  9  RIO COLORADO   
28112020  15  31.4  32  1007.6  230  4  RIO COLORADO   
28112020  21  25.0  39  1006.5  0  0  RIO COLORADO   
28112020  6  17.6  88  1010.5  180  37  RIO CUARTO AERO    
28112020  7  16.8  93  1011.0  180  15  RIO CUARTO AERO    
28112020  8  19.2  82  1012.1  110  11  RIO CUARTO AERO    
28112020  9  19.8  79  1012.5  250  7  RIO CUARTO AERO    
28112020  10  21.6  71  1013.2  200  33  RIO CUARTO AERO    
28112020  11  24.2  57  1011.0  200  11  RIO CUARTO AERO    
28112020  12  26.6  46  1009.3  200  13  RIO CUARTO AERO    
28112020  13  29.4  41  1007.9  200  9  RIO CUARTO AERO    
28112020  14  31.8  33  1006.6  180  17  RIO CUARTO AERO    
28112020  15  31.8  30  1005.8  160  28  RIO CUARTO AERO    
28112020  16  32.3  29  1007.1  160  28  RIO CUARTO AERO    
28112020  17  31.4  37  1006.6  160  28  RIO CUARTO AERO    
28112020  18  30.4  37  1007.1  110  37  RIO CUARTO AERO    
28112020  19  28.8  44  1007.8  90  30  RIO CUARTO AERO    
28112020  20  26.4  47  1008.6  90  31  RIO CUARTO AERO    
28112020  21  25.2  50  1009.3  50  19  RIO CUARTO AERO    
28112020  0  5.5  54  992.8  270  39  RIO GALLEGOS AERO    
28112020  1  4.8  54  993.2  270  46  RIO GALLEGOS AERO    
28112020  2  4.0  52  993.6  270  39  RIO GALLEGOS AERO    
28112020  3  3.9  53  994.2  270  37  RIO GALLEGOS AERO    
28112020  4  3.8  55  994.4  270  37  RIO GALLEGOS AERO    
28112020  5  3.2  62  995.5  270  33  RIO GALLEGOS AERO    
28112020  6  3.8  55  996.5  270  33  RIO GALLEGOS AERO    
28112020  7  5.4  52  997.6  270  35  RIO GALLEGOS AERO    
28112020  8  7.0  44  997.1  270  54  RIO GALLEGOS AERO    
28112020  9  9.0  39  997.6  270  43  RIO GALLEGOS AERO    
28112020  10  11.0  31  998.0  270  48  RIO GALLEGOS AERO    
28112020  11  12.0  25  998.3  270  44  RIO GALLEGOS AERO    
28112020  12  11.0  31  998.3  270  37  RIO GALLEGOS AERO    
28112020  13  11.6  26  997.8  270  44  RIO GALLEGOS AERO    
28112020  14  11.3  28  997.3  270  48  RIO GALLEGOS AERO    
28112020  15  12.2  22  997.7  270  59  RIO GALLEGOS AERO    
28112020  16  12.0  23  997.8  270  54  RIO GALLEGOS AERO    
28112020  17  11.8  24  997.3  270  48  RIO GALLEGOS AERO    
28112020  18  12.0  23  997.4  270  41  RIO GALLEGOS AERO    
28112020  19  12.8  29  997.3  270  41  RIO GALLEGOS AERO    
28112020  20  12.2  24  997.3  270  46  RIO GALLEGOS AERO    
28112020  21  10.6  25  997.7  270  41  RIO GALLEGOS AERO    
28112020  22  9.8  37  998.2  270  46  RIO GALLEGOS AERO    
28112020  23  8.8  44  998.7  270  35  RIO GALLEGOS AERO    
28112020  0  3.2  80  984.1  290  43  RIO GRANDE B.A.    
28112020  1  3.5  82  984.3  270  41  RIO GRANDE B.A.    
28112020  2  4.0  79  985.2  270  46  RIO GRANDE B.A.    
28112020  3  3.6  79  985.8  230  43  RIO GRANDE B.A.    
28112020  4  3.2  80  986.3  270  46  RIO GRANDE B.A.    
28112020  5  3.0  86  987.2  270  37  RIO GRANDE B.A.    
28112020  6  3.0  86  988.1  290  37  RIO GRANDE B.A.    
28112020  7  4.8  75  988.5  270  46  RIO GRANDE B.A.    
28112020  8  5.4  78  989.1  270  56  RIO GRANDE B.A.    
28112020  9  7.5  69  990.3  270  54  RIO GRANDE B.A.    
28112020  10  9.0  65  991.3  270  50  RIO GRANDE B.A.    
28112020  11  9.1  64  991.7  270  50  RIO GRANDE B.A.    
28112020  12  10.5  61  992.0  270  46  RIO GRANDE B.A.    
28112020  13  10.9  57  992.0  270  52  RIO GRANDE B.A.    
28112020  14  9.9  70  992.1  270  44  RIO GRANDE B.A.    
28112020  15  11.5  60  992.2  270  43  RIO GRANDE B.A.    
28112020  16  11.3  67  992.2  270  50  RIO GRANDE B.A.    
28112020  17  9.9  63  992.7  290  48  RIO GRANDE B.A.    
28112020  18  9.7  62  992.4  290  52  RIO GRANDE B.A.    
28112020  19  9.3  66  992.3  290  46  RIO GRANDE B.A.    
28112020  20  8.7  71  992.3  290  46  RIO GRANDE B.A.    
28112020  21  8.5  71  991.7  290  39  RIO GRANDE B.A.    
28112020  22  6.4  65  991.5  290  41  RIO GRANDE B.A.    
28112020  23  5.7  79  991.9  290  31  RIO GRANDE B.A.    
28112020  9  28.3  67  1008.3  360  4  RIVADAVIA     
28112020  15  37.3  36  360  4  RIVADAVIA     
28112020  21  33.3  45  1004.4  0  0  RIVADAVIA     
28112020  0  25.5  55  1011.1  50  13  ROSARIO AERO   
28112020  1  25.9  51  1010.8  20  17  ROSARIO AERO   
28112020  2  25.5  52  1009.9  50  15  ROSARIO AERO   
28112020  3  24.7  58  1009.0  20  17  ROSARIO AERO   
28112020  4  25.1  61  1009.0  20  19  ROSARIO AERO   
28112020  5  24.8  66  1009.5  50  15  ROSARIO AERO   
28112020  6  24.1  71  1009.7  50  9  ROSARIO AERO   
28112020  7  23.5  75  1009.7  50  7  ROSARIO AERO   
28112020  8  25.2  73  1010.5  20  19  ROSARIO AERO   
28112020  9  25.3  76  1010.7  90  6  ROSARIO AERO   
28112020  10  18.7  93  1012.6  180  39  ROSARIO AERO   
28112020  11  18.1  97  1011.1  140  20  ROSARIO AERO   
28112020  12  18.1  98  1011.5  110  17  ROSARIO AERO   
28112020  13  18.8  92  1010.7  50  13  ROSARIO AERO   
28112020  14  18.8  92  1010.4  20  9  ROSARIO AERO   
28112020  15  17.9  99  1009.3  20  44  ROSARIO AERO   
28112020  16  19.2  92  1009.9  320  20  ROSARIO AERO   
28112020  17  19.6  92  1009.5  340  11  ROSARIO AERO   
28112020  18  20.8  89  1009.5  340  13  ROSARIO AERO   
28112020  19  20.8  86  1008.9  340  7  ROSARIO AERO   
28112020  20  19.6  92  1009.1  20  7  ROSARIO AERO   
28112020  21  18.2  93  1009.8  250  6  ROSARIO AERO   
28112020  22  17.3  96  1010.9  290  7  ROSARIO AERO   
28112020  23  17.3  99  1010.8  0  0  ROSARIO AERO   
28112020  0  19.1  92  1501.0  20  6  SALTA AERO    
28112020  1  19.2  92  1496.0  0  0  SALTA AERO    
28112020  2  19.2  91  1488.0  0  0  SALTA AERO    
28112020  3  19.3  90  1482.0  360  4  SALTA AERO    
28112020  4  19.0  93  1479.0  0  0  SALTA AERO    
28112020  5  19.1  92  1479.0  0  0  SALTA AERO    
28112020  6  19.1  92  1481.0  0  0  SALTA AERO    
28112020  7  18.8  96  1487.0  0  0  SALTA AERO    
28112020  8  19.5  93  1490.0  180  6  SALTA AERO    
28112020  9  21.8  79  1495.0  140  7  SALTA AERO    
28112020  10  22.5  75  1495.0  90  6  SALTA AERO    
28112020  11  23.5  70  1495.0  320  6  SALTA AERO    
28112020  12  26.2  54  1491.0  340  9  SALTA AERO    
28112020  13  28.0  50  1486.0  140  11  SALTA AERO    
28112020  14  29.3  46  1480.0  230  6  SALTA AERO    
28112020  15  28.9  47  1473.0  360  11  SALTA AERO    
28112020  16  30.0  49  1467.0  50  20  SALTA AERO    
28112020  17  28.8  51  1462.0  50  22  SALTA AERO    
28112020  18  29.0  51  1463.0  70  19  SALTA AERO    
28112020  19  27.7  54  1467.0  50  22  SALTA AERO    
28112020  20  25.8  59  1479.0  360  17  SALTA AERO    
28112020  21  24.8  62  1493.0  360  13  SALTA AERO    
28112020  22  24.6  65  1502.0  360  7  SALTA AERO    
28112020  23  23.2  73  1506.0  50  4  SALTA AERO    
28112020  9  23.6  25  1012.2  180  7  SAN ANTONIO OESTE AERO  
28112020  10  24.2  22  1012.1  160  19  SAN ANTONIO OESTE AERO  
28112020  11  24.8  21  1011.4  110  17  SAN ANTONIO OESTE AERO  
28112020  12  26.1  21  1011.8  110  17  SAN ANTONIO OESTE AERO  
28112020  13  25.8  21  1011.7  90  19  SAN ANTONIO OESTE AERO  
28112020  14  27.8  18  1010.8  140  24  SAN ANTONIO OESTE AERO  
28112020  15  26.6  26  1009.7  180  19  SAN ANTONIO OESTE AERO  
28112020  16  27.1  30  1008.3  90  9  SAN ANTONIO OESTE AERO  
28112020  17  30.2  13  1007.9  270  24  SAN ANTONIO OESTE AERO  
28112020  18  30.0  13  1007.1  290  30  SAN ANTONIO OESTE AERO  
28112020  19  29.6  17  1007.7  290  39  SAN ANTONIO OESTE AERO  
28112020  20  27.8  23  1008.9  200  43  SAN ANTONIO OESTE AERO  
28112020  21  19.2  62  1010.8  200  41  SAN ANTONIO OESTE AERO  
28112020  9  21.0  54  1497.0  0  0  SAN CARLOS (MZA)    
28112020  15  31.4  34  1474.0  320  9  SAN CARLOS (MZA)    
28112020  21  25.8  53  1454.0  0  0  SAN CARLOS (MZA)    
28112020  0  24.0  61  1013.2  20  17  SAN FERNANDO AERO    
28112020  1  24.2  63  1012.4  20  19  SAN FERNANDO AERO    
28112020  2  24.0  60  1012.3  20  22  SAN FERNANDO AERO    
28112020  3  23.6  60  1012.4  50  20  SAN FERNANDO AERO    
28112020  4  23.6  66  1012.2  20  19  SAN FERNANDO AERO    
28112020  5  21.6  77  1012.4  50  19  SAN FERNANDO AERO    
28112020  6  21.8  76  1012.3  50  17  SAN FERNANDO AERO    
28112020  7  23.8  69  1012.3  50  17  SAN FERNANDO AERO    
28112020  8  24.2  69  1012.5  50  19  SAN FERNANDO AERO    
28112020  9  24.5  71  1012.8  70  19  SAN FERNANDO AERO    
28112020  10  25.3  70  1012.6  50  17  SAN FERNANDO AERO    
28112020  11  24.5  76  1013.4  320  7  SAN FERNANDO AERO    
28112020  12  18.8  91  1014.3  200  17  SAN FERNANDO AERO    
28112020  13  18.8  90  1012.4  110  17  SAN FERNANDO AERO    
28112020  14  21.1  81  1008.4  70  31  SAN FERNANDO AERO    
28112020  15  22.6  68  1007.9  20  28  SAN FERNANDO AERO    
28112020  16  22.0  70  1008.4  20  13  SAN FERNANDO AERO    
28112020  17  21.1  81  1009.1  290  17  SAN FERNANDO AERO    
28112020  18  20.6  85  1008.6  290  20  SAN FERNANDO AERO    
28112020  19  20.2  85  1009.4  250  17  SAN FERNANDO AERO    
28112020  20  19.6  86  1009.0  250  9  SAN FERNANDO AERO    
28112020  21  18.8  90  1009.2  270  7  SAN FERNANDO AERO    
28112020  22  18.6  94  1010.2  270  6  SAN FERNANDO AERO    
28112020  23  16.8  92  1010.3  320  4  SAN FERNANDO AERO    
28112020  0  25.6  52  1005.2  0  0  SAN JUAN AERO    
28112020  1  22.4  60  1005.3  0  0  SAN JUAN AERO    
28112020  2  21.2  64  1005.1  0  0  SAN JUAN AERO    
28112020  3  21.0  67  1005.0  230  6  SAN JUAN AERO    
28112020  4  20.0  69  1005.1  0  0  SAN JUAN AERO    
28112020  5  19.0  70  1005.5  270  7  SAN JUAN AERO    
28112020  6  19.3  1006.3  200  9  SAN JUAN AERO    
28112020  7  18.6  73  1007.1  200  7  SAN JUAN AERO    
28112020  8  22.6  66  1008.7  160  17  SAN JUAN AERO    
28112020  9  24.5  57  1010.7  180  37  SAN JUAN AERO    
28112020  10  26.2  53  1010.8  160  37  SAN JUAN AERO    
28112020  11  28.0  49  1010.5  160  30  SAN JUAN AERO    
28112020  12  29.6  43  1009.4  140  28  SAN JUAN AERO    
28112020  13  30.5  39  1008.7  180  24  SAN JUAN AERO    
28112020  14  31.5  37  1007.9  160  22  SAN JUAN AERO    
28112020  15  32.0  37  1005.9  160  17  SAN JUAN AERO    
28112020  16  33.7  31  1004.5  160  11  SAN JUAN AERO    
28112020  17  34.2  29  1003.7  180  7  SAN JUAN AERO    
28112020  18  34.8  20  1002.8  230  13  SAN JUAN AERO    
28112020  19  34.2  22  1002.8  230  11  SAN JUAN AERO    
28112020  20  32.4  30  1003.2  230  9  SAN JUAN AERO    
28112020  21  29.2  33  1004.3  230  9  SAN JUAN AERO    
28112020  22  27.0  36  1004.9  230  6  SAN JUAN AERO    
28112020  23  25.8  40  1005.7  90  7  SAN JUAN AERO    
28112020  5  6.3  43  1001.4  270  31  SAN JULIAN AERO    
28112020  6  5.7  44  1002.0  290  30  SAN JULIAN AERO    
28112020  7  6.9  44  1003.2  290  22  SAN JULIAN AERO    
28112020  8  9.5  32  1003.4  270  43  SAN JULIAN AERO    
28112020  9  11.0  25  1003.7  290  44  SAN JULIAN AERO    
28112020  10  12.8  19  1003.9  270  48  SAN JULIAN AERO    
28112020  11  13.6  15  1003.6  270  24  SAN JULIAN AERO    
28112020  12  15.0  11  1003.7  270  41  SAN JULIAN AERO    
28112020  13  15.1  12  1003.4  270  37  SAN JULIAN AERO    
28112020  14  16.0  14  1003.1  270  33  SAN JULIAN AERO    
28112020  15  15.9  13  1002.6  290  37  SAN JULIAN AERO    
28112020  16  15.0  23  1002.4  270  37  SAN JULIAN AERO    
28112020  17  15.1  24  1002.2  270  37  SAN JULIAN AERO    
28112020  18  15.0  32  1002.7  270  44  SAN JULIAN AERO    
28112020  19  14.5  33  1003.0  250  56  SAN JULIAN AERO    
28112020  20  13.8  31  1003.1  250  56  SAN JULIAN AERO    
28112020  21  11.2  30  1003.9  270  26  SAN JULIAN AERO    
28112020  0  24.5  51  1007.0  340  28  SAN LUIS AERO    
28112020  1  23.9  59  1007.7  320  20  SAN LUIS AERO    
28112020  2  22.5  64  1006.9  340  22  SAN LUIS AERO    
28112020  3  22.1  63  1006.2  360  19  SAN LUIS AERO    
28112020  4  21.3  64  1005.9  360  13  SAN LUIS AERO    
28112020  5  19.8  59  1008.1  110  30  SAN LUIS AERO    
28112020  6  19.5  65  1009.6  110  24  SAN LUIS AERO    
28112020  7  18.9  68  1010.9  110  24  SAN LUIS AERO    
28112020  8  17.9  73  1012.4  140  30  SAN LUIS AERO    
28112020  9  22.5  52  1010.4  90  28  SAN LUIS AERO    
28112020  10  26.5  41  1009.3  90  24  SAN LUIS AERO    
28112020  11  28.3  35  1009.5  160  13  SAN LUIS AERO    
28112020  12  28.7  36  1009.0  180  17  SAN LUIS AERO    
28112020  13  29.7  33  1008.4  180  17  SAN LUIS AERO    
28112020  14  31.3  30  1007.3  180  13  SAN LUIS AERO    
28112020  15  32.0  29  1006.3  180  15  SAN LUIS AERO    
28112020  16  32.5  28  1005.4  120  11  SAN LUIS AERO    
28112020  17  32.8  28  1004.7  90  13  SAN LUIS AERO    
28112020  18  33.0  28  1004.4  90  13  SAN LUIS AERO    
28112020  19  33.1  29  1004.8  90  17  SAN LUIS AERO    
28112020  20  31.1  29  1005.5  110  26  SAN LUIS AERO    
28112020  21  28.5  35  1005.9  90  33  SAN LUIS AERO    
28112020  22  27.0  40  1006.1  90  37  SAN LUIS AERO    
28112020  23  26.8  42  1006.3  90  30  SAN LUIS AERO    
28112020  0  24.5  53  1005.2  0  0  SAN MARTIN (MZA)    
28112020  1  22.6  63  1005.4  0  0  SAN MARTIN (MZA)    
28112020  2  21.8  65  1004.7  0  0  SAN MARTIN (MZA)    
28112020  3  21.1  70  1005.1  0  0  SAN MARTIN (MZA)    
28112020  4  20.4  72  1004.9  0  0  SAN MARTIN (MZA)    
28112020  5  20.6  69  1005.5  0  0  SAN MARTIN (MZA)    
28112020  6  20.1  69  1007.6  140  24  SAN MARTIN (MZA)    
28112020  7  21.0  58  1009.5  140  33  SAN MARTIN (MZA)    
28112020  8  20.8  54  1010.2  140  24  SAN MARTIN (MZA)    
28112020  9  21.1  51  1011.8  140  24  SAN MARTIN (MZA)    
28112020  10  23.0  48  1011.6  230  9  SAN MARTIN (MZA)    
28112020  11  25.7  43  1010.5  230  9  SAN MARTIN (MZA)    
28112020  12  27.1  42  1009.5  230  4  SAN MARTIN (MZA)    
28112020  13  29.6  41  1008.5  160  4  SAN MARTIN (MZA)    
28112020  14  29.8  38  1007.2  90  4  SAN MARTIN (MZA)    
28112020  15  31.2  33  1005.8  360  9  SAN MARTIN (MZA)    
28112020  16  33.0  30  1004.2  320  9  SAN MARTIN (MZA)    
28112020  17  33.6  27  1003.5  180  4  SAN MARTIN (MZA)    
28112020  18  32.9  29  1003.1  50  15  SAN MARTIN (MZA)    
28112020  19  32.8  25  1003.0  360  4  SAN MARTIN (MZA)    
28112020  20  31.5  32  1003.6  0  0  SAN MARTIN (MZA)    
28112020  21  29.0  45  1004.5  0  0  SAN MARTIN (MZA)    
28112020  22  27.0  49  1005.5  0  0  SAN MARTIN (MZA)    
28112020  23  25.1  55  1006.1  0  0  SAN MARTIN (MZA)    
28112020  0  23.7  30  1005.6  270  22  SAN RAFAEL AERO    
28112020  1  24.2  30  1005.7  270  9  SAN RAFAEL AERO    
28112020  2  22.6  36  1006.1  180  9  SAN RAFAEL AERO    
28112020  3  19.9  50  1009.0  140  19  SAN RAFAEL AERO    
28112020  4  19.3  60  1009.1  140  15  SAN RAFAEL AERO    
28112020  5  16.8  71  1009.7  180  4  SAN RAFAEL AERO    
28112020  6  15.1  78  1010.2  0  0  SAN RAFAEL AERO    
28112020  7  14.8  75  1011.2  270  9  SAN RAFAEL AERO    
28112020  8  16.4  71  1011.4  270  6  SAN RAFAEL AERO    
28112020  9  21.8  44  1010.3  270  11  SAN RAFAEL AERO    
28112020  10  25.4  31  1010.5  90  6  SAN RAFAEL AERO    
28112020  11  26.8  28  1009.8  50  19  SAN RAFAEL AERO    
28112020  12  27.2  24  1009.5  50  7  SAN RAFAEL AERO    
28112020  13  28.8  24  1008.5  50  13  SAN RAFAEL AERO    
