Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Mentone,2,u,640000.0,S,3194.0,1.0,1.0,128.0,72.0,1972.0,3194.0,153.0,21.0,,1500.0
Mentone,4,h,1322000.0,S,3194.0,2.0,2.0,556.0,,,3194.0,153.0,21.0,,1500.0
Mentone,3,t,940000.0,S,3194.0,1.0,2.0,331.0,157.9352,1989.0,3194.0,153.0,21.0,,1500.0
Mill Park,3,h,767500.0,S,3082.0,2.0,2.0,649.0,,,3082.0,76.66666666666667,18.0,,
Mill Park,3,h,705000.0,S,3082.0,2.0,2.0,531.0,,,3082.0,76.66666666666667,18.0,,
Mill Park,3,h,705000.0,S,3082.0,2.0,2.0,840.0,161.0,1970.0,3082.0,76.66666666666667,18.0,,
Mill Park,4,h,790000.0,S,3082.0,2.0,2.0,530.0,186.0,1990.0,3082.0,76.66666666666667,18.0,,
Mill Park,4,h,676000.0,S,3082.0,2.0,2.0,537.0,,,3082.0,76.66666666666667,18.0,,
Mill Park,5,h,704500.0,S,3082.0,3.0,2.0,656.0,130.0,1970.0,3082.0,76.66666666666667,18.0,,
Mill Park,4,h,550000.0,S,3082.0,2.0,1.0,531.0,175.0,1970.0,3082.0,76.66666666666667,18.0,,
Mill Park,5,h,598000.0,S,3082.0,3.0,1.0,531.0,122.0,1990.0,3082.0,76.66666666666667,18.0,,
Mill Park,3,h,592000.0,S,3082.0,1.0,1.0,622.0,128.0,1992.0,3082.0,76.66666666666667,18.0,,
Mill Park,3,h,602000.0,S,3082.0,1.0,1.0,546.0,136.0,1977.0,3082.0,76.66666666666667,18.0,,
Mitcham,3,h,1095000.0,S,3132.0,1.0,1.0,493.0,,,3132.0,68.60526315789474,38.0,,
Mitcham,2,h,480000.0,S,3132.0,1.0,1.0,72.0,,2006.0,3132.0,68.60526315789474,38.0,,
Montrose,4,h,735000.0,S,3765.0,2.0,2.0,846.0,160.0,1980.0,3765.0,325.0,3.0,,
Moonee Ponds,1,h,1425500.0,S,3039.0,1.0,1.0,552.0,190.0,,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333
Moonee Ponds,3,h,1320000.0,S,3039.0,1.0,2.0,459.0,,,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333
Moonee Ponds,4,h,1270000.0,S,3039.0,1.0,3.0,478.0,152.0,1925.0,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333
Mooroolbark,3,h,650000.0,PI,3138.0,2.0,2.0,1103.0,126.8,1976.0,3138.0,110.5,14.0,,
Mordialloc,4,h,1400000.0,PI,3195.0,2.0,2.0,530.0,313.0,2007.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0
Mordialloc,3,t,1627000.0,S,3195.0,2.0,2.0,304.0,233.0,2007.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0
Mount Waverley,3,h,1150000.0,SP,3149.0,2.0,3.0,650.0,,,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5
Mount Waverley,3,t,1375000.0,S,3149.0,2.0,2.0,366.0,,,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5
Mount Waverley,3,h,850000.0,VB,3149.0,1.0,2.0,288.0,,,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5
Mount Waverley,3,h,1850000.0,PI,3149.0,1.0,1.0,717.0,153.0,1960.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5
Mulgrave,5,h,1016000.0,SP,3170.0,2.0,2.0,873.0,,,3170.0,59.45454545454545,22.0,,
Mulgrave,4,h,992000.0,S,3170.0,2.0,1.0,790.0,,,3170.0,59.45454545454545,22.0,,
Murrumbeena,4,h,1820000.0,S,3163.0,2.0,1.0,632.0,265.0,1915.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75
Murrumbeena,3,h,1620000.0,S,3163.0,2.0,1.0,669.0,,,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75
Newport,3,h,1000000.0,S,3015.0,1.0,2.0,366.0,,,3015.0,132.04615384615386,65.0,706.125,2002.3333333333333
Noble Park,3,h,650000.0,SP,3174.0,1.0,1.0,637.0,,,3174.0,49.0,32.0,276.25,783.6666666666666
North Melbourne,2,u,785000.0,S,3051.0,2.0,1.0,484.39035916824196,95.0,2008.0,3051.0,112.23372781065089,338.0,753.5277777777778,3152.153846153846
North Melbourne,2,u,620000.0,VB,3051.0,1.0,1.0,484.39035916824196,,,3051.0,112.23372781065089,338.0,753.5277777777778,3152.153846153846
Nunawading,3,h,1040000.0,VB,3131.0,1.0,1.0,728.0,,,3131.0,112.5925925925926,27.0,465.2,1975.0
Nunawading,2,u,676000.0,S,3131.0,1.0,1.0,149.0,84.0,1970.0,3131.0,112.5925925925926,27.0,465.2,1975.0
Nunawading,3,h,1002000.0,S,3131.0,1.0,2.0,598.0,143.0,1960.0,3131.0,112.5925925925926,27.0,465.2,1975.0
Nunawading,4,t,1175000.0,S,3131.0,3.0,2.0,289.0,170.0,2011.0,3131.0,112.5925925925926,27.0,465.2,1975.0
Oakleigh,3,h,1365000.0,S,3166.0,2.0,2.0,655.0,,1960.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667
Oakleigh East,3,h,875000.0,S,3166.0,2.0,2.0,295.0,144.0,2006.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667
Oakleigh South,3,h,880000.0,S,3167.0,2.0,2.0,504.0,,,3167.0,107.21739130434783,23.0,,
Oakleigh South,3,h,1150000.0,S,3167.0,1.0,2.0,509.0,,,3167.0,107.21739130434783,23.0,,
Oakleigh South,4,u,774000.0,S,3167.0,2.0,2.0,484.39035916824196,147.0,2000.0,3167.0,107.21739130434783,23.0,,
Oakleigh South,3,h,1122000.0,S,3167.0,1.0,2.0,732.0,,,3167.0,107.21739130434783,23.0,,
Ormond,1,u,327000.0,S,3204.0,1.0,1.0,484.39035916824196,32.0,1960.0,3204.0,114.6125,80.0,719.2222222222222,2936.0
Ormond,4,h,1900000.0,S,3204.0,2.0,2.0,700.0,210.0,1920.0,3204.0,114.6125,80.0,719.2222222222222,2936.0
Parkdale,4,h,2185000.0,S,3195.0,2.0,3.0,220.0,213.0,2010.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0
Parkville,2,t,800000.0,PI,3052.0,1.0,1.0,145.0,,,3052.0,91.5111111111111,90.0,471.53846153846155,1633.1333333333334
Pascoe Vale,3,h,1210000.0,S,3044.0,2.0,1.0,330.0,226.0,2012.0,3044.0,98.95,40.0,514.2,1567.5
Port Melbourne,2,u,635000.0,VB,3207.0,2.0,1.0,2166.0,,,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285
Prahran,2,u,1003000.0,S,3181.0,2.0,1.0,484.39035916824196,,2003.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766
Preston,2,h,820000.0,SP,3072.0,1.0,1.0,155.0,,,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2
Preston,3,h,1150000.0,SP,3072.0,1.0,0.0,502.0,,,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2
Reservoir,3,h,925000.0,S,3073.0,1.0,2.0,676.0,,1940.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625
Reservoir,3,h,526250.0,SP,3073.0,1.0,1.0,308.0,,,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625
Reservoir,1,h,351000.0,SP,3073.0,1.0,1.0,168.0,63.0,1950.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625
Reservoir,3,h,760000.0,S,3073.0,1.0,1.0,606.0,,,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625
Reservoir,3,h,690000.0,S,3073.0,1.0,2.0,514.0,,1960.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625
Richmond,2,u,715000.0,S,3121.0,1.0,2.0,2427.0,,,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
Richmond,2,u,630000.0,SP,3121.0,1.0,1.0,484.39035916824196,,1970.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
Richmond,2,h,1200000.0,VB,3121.0,2.0,1.0,189.0,,,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
Ringwood,4,h,1725000.0,S,3134.0,2.0,2.0,1016.0,310.0,2002.0,3134.0,116.58928571428571,56.0,354.6666666666667,1202.3333333333333
Ringwood,2,h,633000.0,S,3134.0,1.0,2.0,123.0,95.0,2005.0,3134.0,116.58928571428571,56.0,354.6666666666667,1202.3333333333333
Ringwood East,4,h,1090000.0,S,3135.0,1.0,2.0,894.0,115.0,1950.0,3135.0,104.11764705882354,17.0,,
Rowville,4,h,936000.0,S,3178.0,2.0,2.0,675.0,190.0,1980.0,3178.0,81.8780487804878,41.0,,
Rowville,3,h,860000.0,S,3178.0,2.0,2.0,537.0,220.0,2001.0,3178.0,81.8780487804878,41.0,,
Sandringham,4,h,850000.0,PI,3191.0,3.0,2.0,709.0,327.0,2017.0,3191.0,195.72,50.0,1118.7,4375.857142857143
Scoresby,3,h,1000000.0,S,3179.0,2.0,2.0,1088.0,,,3179.0,76.54545454545455,11.0,,
Seabrook,3,h,640000.0,S,3028.0,2.0,2.0,531.0,,1990.0,3028.0,107.57894736842105,38.0,430.0,870.0
Seaford,4,h,800000.0,VB,3198.0,2.0,0.0,1151.0,207.0,1969.0,3198.0,110.0,39.0,638.4444444444445,2379.3
South Melbourne,3,h,1720000.0,S,3205.0,2.0,2.0,81.0,137.0,1998.0,3205.0,214.84666666666666,300.0,1226.0243902439024,4125.225806451613
South Morang,3,h,690000.0,S,3752.0,2.0,2.0,545.0,196.0,2005.0,3752.0,63.90909090909091,11.0,,
South Morang,4,h,875000.0,S,3752.0,2.0,2.0,613.0,332.0,2004.0,3752.0,63.90909090909091,11.0,,
South Morang,3,t,420000.0,S,3752.0,2.0,2.0,155.0,101.0,2011.0,3752.0,63.90909090909091,11.0,,
South Morang,4,h,677500.0,S,3752.0,2.0,2.0,609.0,195.0,2005.0,3752.0,63.90909090909091,11.0,,
South Yarra,2,u,600000.0,PI,3141.0,1.0,1.0,876.0,62.0,1972.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111
Springvale,3,h,1016000.0,S,3171.0,1.0,2.0,572.0,,,3171.0,67.85714285714286,21.0,,
St Albans,3,h,600000.0,VB,3021.0,2.0,6.0,532.0,,,3021.0,81.65,20.0,350.0,1300.0
St Albans,4,h,631000.0,S,3021.0,1.0,3.0,559.0,158.0,1970.0,3021.0,81.65,20.0,350.0,1300.0
St Albans,3,h,711100.0,S,3021.0,1.0,2.0,743.0,,,3021.0,81.65,20.0,350.0,1300.0
St Albans,3,h,582000.0,S,3021.0,1.0,0.0,674.0,94.0,1960.0,3021.0,81.65,20.0,350.0,1300.0
St Albans,3,h,730000.0,S,3021.0,1.0,6.0,609.0,,,3021.0,81.65,20.0,350.0,1300.0
St Kilda,1,u,468000.0,SP,3182.0,1.0,1.0,484.39035916824196,55.0,2000.0,3182.0,147.7295154185022,1135.0,1051.4410256410256,3847.4
St Kilda,1,u,470000.0,VB,3182.0,1.0,1.0,548.0,44.4,2009.0,3182.0,147.7295154185022,1135.0,1051.4410256410256,3847.4
Strathmore,4,h,1140000.0,VB,3041.0,2.0,2.0,484.39035916824196,,2005.0,3041.0,106.125,8.0,350.0,1500.0
Strathmore,3,u,750000.0,VB,3041.0,2.0,2.0,288.0,94.0,1970.0,3041.0,106.125,8.0,350.0,1500.0
Sunbury,3,h,487000.0,S,3429.0,1.0,1.0,582.0,,,3429.0,131.29166666666666,24.0,,
Sunbury,4,h,410000.0,PI,3429.0,2.0,2.0,587.0,164.0,1986.0,3429.0,131.29166666666666,24.0,,
Sunbury,4,h,512500.0,S,3429.0,2.0,2.0,581.0,139.0,1960.0,3429.0,131.29166666666666,24.0,,
Sunshine,3,h,830500.0,S,3020.0,1.0,2.0,508.0,111.0,1950.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine North,2,u,429000.0,S,3020.0,1.0,1.0,150.0,,,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,551000.0,S,3020.0,1.0,2.0,613.0,105.0,1974.0,3020.0,69.55555555555556,45.0,160.0,600.0
Sunshine West,3,h,450000.0,S,3020.0,1.0,2.0,283.0,104.0,1970.0,3020.0,69.55555555555556,45.0,160.0,600.0
Surrey Hills,2,t,781000.0,S,3127.0,1.0,2.0,140.0,,,3127.0,86.41176470588235,68.0,444.5,1699.0
Tarneit,4,h,586000.0,S,3029.0,2.0,2.0,462.0,,2012.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0
Tarneit,4,h,496000.0,S,3029.0,2.0,2.0,448.0,,2008.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0
Templestowe,3,h,1280000.0,S,3106.0,2.0,2.0,926.0,,,3106.0,127.21739130434783,23.0,,
Templestowe,4,h,1635000.0,S,3106.0,3.0,2.0,896.0,215.0,1985.0,3106.0,127.21739130434783,23.0,,
Templestowe,3,t,795000.0,VB,3106.0,2.0,2.0,217.0,,,3106.0,127.21739130434783,23.0,,
Templestowe Lower,3,h,1138000.0,S,3107.0,2.0,2.0,706.0,184.0,1970.0,3107.0,228.26315789473685,19.0,350.0,1400.0
The Basin,3,h,477000.0,S,3154.0,1.0,1.0,518.0,102.0,1960.0,3154.0,107.14285714285714,7.0,390.0,1350.0
Thomastown,3,h,605000.0,S,3074.0,1.0,2.0,533.0,114.0,1975.0,3074.0,82.5,12.0,,
Thomastown,3,h,610000.0,S,3074.0,1.0,2.0,544.0,131.0,1970.0,3074.0,82.5,12.0,,
Thomastown,3,h,580000.0,S,3074.0,1.0,2.0,538.0,140.0,1975.0,3074.0,82.5,12.0,,
Thornbury,1,u,415000.0,S,3071.0,1.0,1.0,484.39035916824196,39.0,1970.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Thornbury,2,h,905000.0,S,3071.0,1.0,0.0,225.0,100.0,1960.0,3071.0,125.00877192982456,114.0,675.8,2580.1
Toorak,2,u,725000.0,S,3142.0,1.0,1.0,484.39035916824196,,,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333
Toorak,1,u,577000.0,S,3142.0,1.0,1.0,484.39035916824196,,1970.0,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333
Truganina,3,h,451000.0,S,3029.0,2.0,2.0,347.0,134.0,2010.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0
Truganina,3,u,453350.0,S,3029.0,2.0,1.0,315.0,,,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0
Tullamarine,4,h,895000.0,S,3043.0,2.0,2.0,700.0,267.0,1999.0,3043.0,114.82758620689656,29.0,700.0,1502.0
Tullamarine,4,h,586000.0,SP,3043.0,1.0,3.0,484.39035916824196,158.0,1975.0,3043.0,114.82758620689656,29.0,700.0,1502.0
Wantirna South,3,u,570000.0,S,3152.0,1.0,1.0,190.0,,2000.0,3152.0,92.3125,48.0,590.0,2126.4
Wantirna South,3,h,778000.0,S,3152.0,2.0,2.0,306.0,,2012.0,3152.0,92.3125,48.0,590.0,2126.4
Wantirna South,4,h,1055000.0,S,3152.0,2.0,2.0,652.0,203.0,1997.0,3152.0,92.3125,48.0,590.0,2126.4
Watsonia North,3,h,790000.0,S,3087.0,1.0,2.0,527.0,,,3087.0,77.0,3.0,,
Werribee,4,h,514000.0,S,3030.0,2.0,2.0,639.0,,2000.0,3030.0,115.74806201550388,258.0,590.0,2224.6
Werribee,3,h,529000.0,S,3030.0,2.0,2.0,847.0,143.0,1980.0,3030.0,115.74806201550388,258.0,590.0,2224.6
Werribee,3,h,484000.0,S,3030.0,1.0,0.0,531.0,100.0,1960.0,3030.0,115.74806201550388,258.0,590.0,2224.6
West Melbourne,2,u,670000.0,S,3003.0,1.0,1.0,17.0,90.0,1996.0,3003.0,130.20599250936328,267.0,760.2,2629.5
West Melbourne,2,u,510000.0,S,3003.0,1.0,1.0,75.0,66.0,2007.0,3003.0,130.20599250936328,267.0,760.2,2629.5
Westmeadows,3,h,410000.0,VB,3049.0,1.0,2.0,542.0,107.0,1970.0,3049.0,92.28571428571429,21.0,400.0,
Westmeadows,4,h,675000.0,S,3049.0,2.0,4.0,744.0,,,3049.0,92.28571428571429,21.0,400.0,
Williamstown,3,h,1200000.0,PI,3016.0,2.0,0.0,159.0,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Williamstown,2,u,650000.0,SP,3016.0,1.0,1.0,484.39035916824196,,,3016.0,191.09459459459458,74.0,612.25,2119.75
Windsor,1,u,410000.0,S,3181.0,1.0,1.0,484.39035916824196,51.0,1960.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766
Wyndham Vale,4,h,478000.0,S,3024.0,2.0,2.0,400.0,151.54,2008.0,3024.0,75.66666666666667,18.0,,
Yallambie,4,h,743500.0,S,3085.0,2.0,4.0,600.0,,,3085.0,93.33333333333333,6.0,200.0,750.0
Yarraville,2,u,440000.0,S,3013.0,1.0,1.0,100.0,,,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909
Abbotsford,2,h,940000.0,S,3067.0,1.0,0.0,424.0,,,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516
Abbotsford,3,h,1375000.0,S,3067.0,1.0,0.0,299.0,,,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516
Abbotsford,4,t,1525000.0,S,3067.0,2.0,2.0,102.0,,,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516
Aberfeldie,4,h,1380000.0,VB,3040.0,2.0,2.0,766.0,,,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Airport West,3,u,700000.0,VB,3042.0,2.0,1.0,239.0,,,3042.0,81.57142857142857,35.0,568.2,1800.75
Airport West,4,t,950000.0,S,3042.0,2.0,1.0,255.0,,,3042.0,81.57142857142857,35.0,568.2,1800.75
Albanvale,2,u,415000.0,SP,3021.0,1.0,1.0,218.0,,,3021.0,81.65,20.0,350.0,1300.0
Alphington,3,h,1625000.0,VB,3078.0,2.0,1.0,300.0,,,3078.0,111.20270270270271,74.0,605.0,2233.875
Altona,3,h,1225000.0,S,3018.0,1.0,1.0,697.0,132.0,1970.0,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,3,u,660000.0,S,3018.0,1.0,2.0,211.0,,,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona,3,u,767000.0,SP,3018.0,2.0,1.0,305.0,132.0,2005.0,3018.0,85.62162162162163,37.0,732.5,1550.5
Altona Meadows,4,h,810000.0,SP,3028.0,2.0,2.0,749.0,180.9,1989.0,3028.0,107.57894736842105,38.0,430.0,870.0
Armadale,2,h,1480000.0,SP,3143.0,1.0,2.0,369.0,,1925.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5
Armadale,2,u,821000.0,S,3143.0,2.0,1.0,3093.0,75.0,2006.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5
Ascot Vale,3,h,1250000.0,VB,3032.0,1.0,1.0,327.0,,,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667
Ashburton,4,t,1520000.0,S,3147.0,3.0,2.0,267.0,190.0,2012.0,3147.0,82.75862068965517,29.0,520.0,
Ashburton,3,h,2299500.0,S,3147.0,2.0,3.0,634.0,230.0,1940.0,3147.0,82.75862068965517,29.0,520.0,
Aspendale Gardens,3,h,951000.0,S,3195.0,2.0,2.0,553.0,,,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0
Balaclava,2,u,700000.0,SP,3183.0,1.0,0.0,484.39035916824196,,,3183.0,127.51840490797547,326.0,795.530612244898,2761.0625
Balwyn,2,u,614000.0,S,3103.0,1.0,1.0,484.39035916824196,,,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn,4,h,2360000.0,S,3103.0,3.0,2.0,848.0,214.0,1926.0,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn,3,h,1750000.0,SP,3103.0,3.0,1.0,790.0,,,3103.0,105.26315789473684,57.0,606.75,2111.25
Balwyn North,4,h,1460000.0,VB,3104.0,2.0,2.0,433.0,185.0,1955.0,3104.0,97.26829268292683,41.0,1118.0,4063.0
Balwyn North,3,h,1360000.0,S,3104.0,2.0,2.0,424.0,,,3104.0,97.26829268292683,41.0,1118.0,4063.0
Balwyn North,3,h,1739000.0,S,3104.0,1.0,2.0,638.0,,,3104.0,97.26829268292683,41.0,1118.0,4063.0
Bayswater,3,h,720000.0,S,3153.0,2.0,2.0,255.0,,,3153.0,91.75,16.0,952.0,3512.0
Beaumaris,5,h,1780000.0,S,3193.0,3.0,2.0,613.0,,,3193.0,215.92857142857142,42.0,1546.0,6171.333333333333
Beaumaris,4,h,1611000.0,S,3193.0,2.0,2.0,650.0,,,3193.0,215.92857142857142,42.0,1546.0,6171.333333333333
Bellfield,3,h,1006000.0,S,3081.0,1.0,0.0,758.0,,,3081.0,83.65789473684211,38.0,291.42857142857144,937.5
Bentleigh,4,h,1700000.0,S,3204.0,2.0,2.0,673.0,,2014.0,3204.0,114.6125,80.0,719.2222222222222,2936.0
Bentleigh,4,t,1280000.0,S,3204.0,3.0,2.0,306.0,200.0,2014.0,3204.0,114.6125,80.0,719.2222222222222,2936.0
Bentleigh,4,t,1750000.0,S,3204.0,3.0,2.0,429.0,262.0,2013.0,3204.0,114.6125,80.0,719.2222222222222,2936.0
Bentleigh East,3,h,1175000.0,SP,3165.0,1.0,2.0,700.0,,,3165.0,113.03921568627452,51.0,563.2,2032.8
Bentleigh East,3,h,1290000.0,S,3165.0,1.0,2.0,537.0,,,3165.0,113.03921568627452,51.0,563.2,2032.8
Berwick,4,h,683000.0,S,3806.0,2.0,2.0,670.0,185.0,,3806.0,488.27272727272725,33.0,540.0,
Black Rock,4,h,1730000.0,S,3193.0,2.0,2.0,675.0,,,3193.0,215.92857142857142,42.0,1546.0,6171.333333333333
Blackburn,3,h,1100000.0,S,3130.0,1.0,2.0,492.0,124.0,1957.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573
Blackburn North,4,h,1250000.0,PI,3130.0,2.0,2.0,580.0,161.0,1965.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573
Blackburn South,3,h,1246000.0,SA,3130.0,1.0,2.0,702.0,,,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573
Boronia,4,t,740000.0,PI,3155.0,2.0,2.0,261.0,,,3155.0,95.57142857142857,21.0,324.5,1099.5
Box Hill,3,h,1525000.0,PI,3128.0,1.0,1.0,904.0,,,3128.0,111.44392523364486,214.0,426.375,1610.625
Box Hill,2,t,730000.0,PI,3128.0,2.0,1.0,126.0,,2012.0,3128.0,111.44392523364486,214.0,426.375,1610.625
Briar Hill,3,h,830000.0,S,3088.0,1.0,2.0,905.0,183.0,1962.0,3088.0,68.36363636363636,11.0,250.0,955.0
Brighton,3,h,1900000.0,VB,3186.0,2.0,1.0,35.0,,,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333
Brighton,3,u,1296000.0,S,3186.0,1.0,2.0,484.39035916824196,,,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333
Brighton,4,h,2210000.0,SP,3186.0,2.0,1.0,396.0,175.0,1908.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333
Brighton East,4,h,1655000.0,PI,3187.0,2.0,4.0,651.0,,,3187.0,193.8679245283019,53.0,376.875,1116.0
Brighton East,4,h,2000000.0,S,3187.0,2.0,2.0,619.0,,,3187.0,193.8679245283019,53.0,376.875,1116.0
Brighton East,3,h,2150000.0,S,3187.0,1.0,2.0,696.0,,,3187.0,193.8679245283019,53.0,376.875,1116.0
Brighton East,3,h,1680000.0,SP,3187.0,1.0,2.0,605.0,181.0,1920.0,3187.0,193.8679245283019,53.0,376.875,1116.0
Brighton East,2,u,890000.0,S,3187.0,1.0,2.0,275.0,106.0,1970.0,3187.0,193.8679245283019,53.0,376.875,1116.0
Broadmeadows,3,h,616000.0,S,3047.0,1.0,1.0,695.0,,,3047.0,63.857142857142854,21.0,475.0,
Broadmeadows,3,h,632000.0,S,3047.0,1.0,4.0,697.0,100.0,1960.0,3047.0,63.857142857142854,21.0,475.0,
Brunswick,3,h,1310000.0,S,3056.0,1.0,1.0,302.0,91.0,1910.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255
Brunswick East,3,h,1615000.0,S,3057.0,1.0,3.0,471.0,,,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665
Brunswick West,4,h,1500000.0,VB,3055.0,2.0,3.0,444.0,256.0,1997.0,3055.0,87.82758620689656,87.0,519.2857142857143,1725.9333333333334
Bulleen,4,h,1751000.0,S,3105.0,3.0,4.0,646.0,320.0,1998.0,3105.0,116.26086956521739,23.0,528.0,2000.0
Bulleen,3,h,1200000.0,S,3105.0,1.0,3.0,557.0,,,3105.0,116.26086956521739,23.0,528.0,2000.0
Bulleen,4,h,1580000.0,S,3105.0,2.0,2.0,773.0,,,3105.0,116.26086956521739,23.0,528.0,2000.0
Bullengarook,3,h,535000.0,S,3437.0,1.0,0.0,4000.0,,,,,,,
Bundoora,4,t,685000.0,S,3083.0,2.0,1.0,287.0,152.0,1990.0,3083.0,84.13793103448276,87.0,702.5,2291.5
Bundoora,3,h,685000.0,S,3083.0,1.0,2.0,557.0,,,3083.0,84.13793103448276,87.0,702.5,2291.5
Bundoora,4,h,725000.0,S,3083.0,1.0,2.0,542.0,130.0,1980.0,3083.0,84.13793103448276,87.0,702.5,2291.5
Bundoora,2,t,505000.0,S,3083.0,1.0,2.0,90.0,90.0,1995.0,3083.0,84.13793103448276,87.0,702.5,2291.5
Bundoora,4,h,1300000.0,S,3083.0,2.0,2.0,637.0,,,3083.0,84.13793103448276,87.0,702.5,2291.5
Bundoora,4,h,1253000.0,S,3083.0,2.0,2.0,760.0,366.0,2000.0,3083.0,84.13793103448276,87.0,702.5,2291.5
Burwood,3,h,1170000.0,S,3125.0,1.0,3.0,590.0,,,3125.0,88.14754098360656,61.0,383.75,870.0
Burwood,4,h,1390000.0,SA,3125.0,2.0,1.0,627.0,196.0,1950.0,3125.0,88.14754098360656,61.0,383.75,870.0
Burwood,4,h,1471000.0,S,3125.0,2.0,2.0,797.0,,,3125.0,88.14754098360656,61.0,383.75,870.0
Burwood East,2,u,746000.0,SP,3151.0,1.0,2.0,239.0,,,3151.0,97.65517241379311,29.0,600.0,2200.0
Cairnlea,3,h,560000.0,PI,3023.0,2.0,1.0,295.0,,,3023.0,92.6,35.0,500.0,
Camberwell,3,h,1650000.0,SP,3124.0,2.0,2.0,456.0,,,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284
Camberwell,2,u,881000.0,S,3124.0,2.0,1.0,245.0,,,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284
Camberwell,5,h,3190000.0,S,3124.0,4.0,2.0,788.0,,,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284
Canterbury,4,h,2100000.0,S,3126.0,2.0,4.0,544.0,,,3126.0,148.1304347826087,23.0,922.0,2702.0
Canterbury,4,h,2725000.0,SA,3126.0,2.0,2.0,650.0,275.0,2006.0,3126.0,148.1304347826087,23.0,922.0,2702.0
Canterbury,4,h,3250000.0,VB,3126.0,2.0,3.0,855.0,,,3126.0,148.1304347826087,23.0,922.0,2702.0
Carnegie,3,h,1370000.0,S,3163.0,1.0,2.0,485.0,,,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75
Caroline Springs,4,h,870000.0,S,3023.0,2.0,2.0,463.0,307.0,2012.0,3023.0,92.6,35.0,500.0,
